# Cycle, ((density(Ib,Tm), Tm=1,N_MolType), Ib=1,N_Box)
      1000   0.4677981706E+003   0.9413118509E+003   0.0000000000E+000
      2000   0.4684586984E+003   0.9426409768E+003   0.0000000000E+000
      3000   0.4657191154E+003   0.9371283387E+003   0.0000000000E+000
      4000   0.4683284852E+003   0.9423789593E+003   0.0000000000E+000
      5000   0.4707251765E+003   0.9472016246E+003   0.0000000000E+000
      6000   0.4711613504E+003   0.9480793015E+003   0.0000000000E+000
      7000   0.4730327932E+003   0.9518450522E+003   0.0000000000E+000
      8000   0.4686893324E+003   0.9431050626E+003   0.0000000000E+000
      9000   0.4661154768E+003   0.9379259043E+003   0.0000000000E+000
     10000   0.4663009073E+003   0.9382990310E+003   0.0000000000E+000
     11000   0.4716801976E+003   0.9491233351E+003   0.0000000000E+000
     12000   0.4708121507E+003   0.9473766355E+003   0.0000000000E+000
     13000   0.4734123681E+003   0.9526088396E+003   0.0000000000E+000
     14000   0.4665435432E+003   0.9387872671E+003   0.0000000000E+000
     15000   0.4705003930E+003   0.9467493111E+003   0.0000000000E+000
     16000   0.4678685805E+003   0.9414535309E+003   0.0000000000E+000
     17000   0.4704363378E+003   0.9466204181E+003   0.0000000000E+000
     18000   0.4737642893E+003   0.9533169817E+003   0.0000000000E+000
     19000   0.4677978972E+003   0.9413113007E+003   0.0000000000E+000
     20000   0.4679106312E+003   0.9415381462E+003   0.0000000000E+000
     21000   0.4688802701E+003   0.9434892708E+003   0.0000000000E+000
     22000   0.4630195494E+003   0.9316962239E+003   0.0000000000E+000
     23000   0.4626082098E+003   0.9308685190E+003   0.0000000000E+000
     24000   0.4700677854E+003   0.9458788104E+003   0.0000000000E+000
     25000   0.4741881875E+003   0.9541699573E+003   0.0000000000E+000
     26000   0.4683871914E+003   0.9424970891E+003   0.0000000000E+000
     27000   0.4688546086E+003   0.9434376343E+003   0.0000000000E+000
     28000   0.4744682961E+003   0.9547335967E+003   0.0000000000E+000
     29000   0.4704867840E+003   0.9467219268E+003   0.0000000000E+000
     30000   0.4739871479E+003   0.9537654217E+003   0.0000000000E+000
     31000   0.4731225928E+003   0.9520257484E+003   0.0000000000E+000
     32000   0.4644755169E+003   0.9346259476E+003   0.0000000000E+000
     33000   0.4680778927E+003   0.9418747127E+003   0.0000000000E+000
     34000   0.4706390689E+003   0.9470283572E+003   0.0000000000E+000
     35000   0.4697276714E+003   0.9451944268E+003   0.0000000000E+000
     36000   0.4707617635E+003   0.9472752455E+003   0.0000000000E+000
     37000   0.4656836518E+003   0.9370569783E+003   0.0000000000E+000
     38000   0.4685127700E+003   0.9427497807E+003   0.0000000000E+000
     39000   0.4675132619E+003   0.9407385525E+003   0.0000000000E+000
     40000   0.4666641249E+003   0.9390299038E+003   0.0000000000E+000
     41000   0.4654775046E+003   0.9366421653E+003   0.0000000000E+000
     42000   0.4690542699E+003   0.9438393964E+003   0.0000000000E+000
     43000   0.4647825958E+003   0.9352438572E+003   0.0000000000E+000
     44000   0.4702135544E+003   0.9461721295E+003   0.0000000000E+000
     45000   0.4710226829E+003   0.9478002722E+003   0.0000000000E+000
     46000   0.4771060285E+003   0.9600412891E+003   0.0000000000E+000
     47000   0.4752177247E+003   0.9562416105E+003   0.0000000000E+000
     48000   0.4732242668E+003   0.9522303388E+003   0.0000000000E+000
     49000   0.4734082250E+003   0.9526005028E+003   0.0000000000E+000
     50000   0.4678564499E+003   0.9414291216E+003   0.0000000000E+000
     51000   0.4730338638E+003   0.9518472064E+003   0.0000000000E+000
     52000   0.4686801408E+003   0.9430865671E+003   0.0000000000E+000
     53000   0.4747229095E+003   0.9552459345E+003   0.0000000000E+000
     54000   0.4707077339E+003   0.9471665263E+003   0.0000000000E+000
     55000   0.4733170769E+003   0.9524170929E+003   0.0000000000E+000
     56000   0.4706786637E+003   0.9471080307E+003   0.0000000000E+000
     57000   0.4710089242E+003   0.9477725866E+003   0.0000000000E+000
     58000   0.4659206408E+003   0.9375338519E+003   0.0000000000E+000
     59000   0.4663500993E+003   0.9383980159E+003   0.0000000000E+000
     60000   0.4671143717E+003   0.9399358985E+003   0.0000000000E+000
     61000   0.4653332496E+003   0.9363518927E+003   0.0000000000E+000
     62000   0.4643824329E+003   0.9344386424E+003   0.0000000000E+000
     63000   0.4651883357E+003   0.9360602944E+003   0.0000000000E+000
     64000   0.4650486619E+003   0.9357792403E+003   0.0000000000E+000
     65000   0.4688329324E+003   0.9433940171E+003   0.0000000000E+000
     66000   0.4703846578E+003   0.9465164268E+003   0.0000000000E+000
     67000   0.4717128707E+003   0.9491890804E+003   0.0000000000E+000
     68000   0.4759719853E+003   0.9577593470E+003   0.0000000000E+000
     69000   0.4697062207E+003   0.9451512635E+003   0.0000000000E+000
     70000   0.4679301828E+003   0.9415774881E+003   0.0000000000E+000
     71000   0.4656479831E+003   0.9369852052E+003   0.0000000000E+000
     72000   0.4676500210E+003   0.9410137416E+003   0.0000000000E+000
     73000   0.4652165035E+003   0.9361169741E+003   0.0000000000E+000
     74000   0.4686540975E+003   0.9430341624E+003   0.0000000000E+000
     75000   0.4634629473E+003   0.9325884370E+003   0.0000000000E+000
     76000   0.4659621032E+003   0.9376172832E+003   0.0000000000E+000
     77000   0.4693938769E+003   0.9445227596E+003   0.0000000000E+000
     78000   0.4644479500E+003   0.9345704770E+003   0.0000000000E+000
     79000   0.4696112644E+003   0.9449601907E+003   0.0000000000E+000
     80000   0.4650909936E+003   0.9358644209E+003   0.0000000000E+000
     81000   0.4654005288E+003   0.9364872732E+003   0.0000000000E+000
     82000   0.4686975769E+003   0.9431216524E+003   0.0000000000E+000
     83000   0.4640481359E+003   0.9337659639E+003   0.0000000000E+000
     84000   0.4671552862E+003   0.9400182275E+003   0.0000000000E+000
     85000   0.4646030241E+003   0.9348825200E+003   0.0000000000E+000
     86000   0.4684148026E+003   0.9425526488E+003   0.0000000000E+000
     87000   0.4658217503E+003   0.9373348627E+003   0.0000000000E+000
     88000   0.4628502358E+003   0.9313555280E+003   0.0000000000E+000
     89000   0.4680833300E+003   0.9418856538E+003   0.0000000000E+000
