# Cycle, ((Average density(Ib,Tm), Tm=1,N_MolType), Ib=1,N_Box)
    501000   0.4757162183E+003   0.9572446882E+003   0.0000000000E+000
    502000   0.4762698866E+003   0.9583587894E+003   0.0000000000E+000
    503000   0.4762669708E+003   0.9583529222E+003   0.0000000000E+000
    504000   0.4763978715E+003   0.9586163230E+003   0.0000000000E+000
    505000   0.4765013505E+003   0.9588245452E+003   0.0000000000E+000
    506000   0.4761005574E+003   0.9580180622E+003   0.0000000000E+000
    507000   0.4758654780E+003   0.9575450312E+003   0.0000000000E+000
    508000   0.4757781671E+003   0.9573693427E+003   0.0000000000E+000
    509000   0.4754460939E+003   0.9567011391E+003   0.0000000000E+000
    510000   0.4753227408E+003   0.9564529257E+003   0.0000000000E+000
    511000   0.4750664200E+003   0.9559371525E+003   0.0000000000E+000
    512000   0.4748644578E+003   0.9555307603E+003   0.0000000000E+000
    513000   0.4749205868E+003   0.9556437042E+003   0.0000000000E+000
    514000   0.4749991032E+003   0.9558016963E+003   0.0000000000E+000
    515000   0.4749660350E+003   0.9557351559E+003   0.0000000000E+000
    516000   0.4749677295E+003   0.9557385656E+003   0.0000000000E+000
    517000   0.4746518356E+003   0.9551029183E+003   0.0000000000E+000
    518000   0.4746869868E+003   0.9551736501E+003   0.0000000000E+000
    519000   0.4747048457E+003   0.9552095860E+003   0.0000000000E+000
    520000   0.4746893544E+003   0.9551784143E+003   0.0000000000E+000
    521000   0.4747345555E+003   0.9552693687E+003   0.0000000000E+000
    522000   0.4748118624E+003   0.9554249270E+003   0.0000000000E+000
    523000   0.4748328638E+003   0.9554671865E+003   0.0000000000E+000
    524000   0.4747789158E+003   0.9553586314E+003   0.0000000000E+000
    525000   0.4747790677E+003   0.9553589370E+003   0.0000000000E+000
    526000   0.4748784766E+003   0.9555589694E+003   0.0000000000E+000
    527000   0.4749952188E+003   0.9557938801E+003   0.0000000000E+000
    528000   0.4748900814E+003   0.9555823207E+003   0.0000000000E+000
    529000   0.4749181353E+003   0.9556387713E+003   0.0000000000E+000
    530000   0.4749785276E+003   0.9557602938E+003   0.0000000000E+000
    531000   0.4749400610E+003   0.9556828905E+003   0.0000000000E+000
    532000   0.4749893337E+003   0.9557820379E+003   0.0000000000E+000
    533000   0.4750289252E+003   0.9558617047E+003   0.0000000000E+000
    534000   0.4749957141E+003   0.9557948767E+003   0.0000000000E+000
    535000   0.4749850993E+003   0.9557735174E+003   0.0000000000E+000
    536000   0.4749757788E+003   0.9557547625E+003   0.0000000000E+000
    537000   0.4749681476E+003   0.9557394069E+003   0.0000000000E+000
    538000   0.4749732529E+003   0.9557496798E+003   0.0000000000E+000
    539000   0.4749489006E+003   0.9557006778E+003   0.0000000000E+000
    540000   0.4748778108E+003   0.9555576297E+003   0.0000000000E+000
    541000   0.4747829588E+003   0.9553667667E+003   0.0000000000E+000
    542000   0.4747471032E+003   0.9552946175E+003   0.0000000000E+000
    543000   0.4747499856E+003   0.9553004174E+003   0.0000000000E+000
    544000   0.4747738224E+003   0.9553483822E+003   0.0000000000E+000
    545000   0.4747857713E+003   0.9553724260E+003   0.0000000000E+000
    546000   0.4747760483E+003   0.9553528612E+003   0.0000000000E+000
    547000   0.4747629559E+003   0.9553265166E+003   0.0000000000E+000
    548000   0.4747628405E+003   0.9553262842E+003   0.0000000000E+000
    549000   0.4747366367E+003   0.9552735565E+003   0.0000000000E+000
    550000   0.4747180211E+003   0.9552360978E+003   0.0000000000E+000
    551000   0.4747353170E+003   0.9552709011E+003   0.0000000000E+000
    552000   0.4747231066E+003   0.9552463309E+003   0.0000000000E+000
    553000   0.4748066962E+003   0.9554145315E+003   0.0000000000E+000
    554000   0.4748447017E+003   0.9554910068E+003   0.0000000000E+000
    555000   0.4748434189E+003   0.9554884257E+003   0.0000000000E+000
    556000   0.4748495317E+003   0.9555007258E+003   0.0000000000E+000
    557000   0.4748040871E+003   0.9554092814E+003   0.0000000000E+000
    558000   0.4747670973E+003   0.9553348500E+003   0.0000000000E+000
    559000   0.4748002338E+003   0.9554015278E+003   0.0000000000E+000
    560000   0.4747916732E+003   0.9553843021E+003   0.0000000000E+000
    561000   0.4747482269E+003   0.9552968785E+003   0.0000000000E+000
    562000   0.4747264482E+003   0.9552530551E+003   0.0000000000E+000
    563000   0.4747439642E+003   0.9552883011E+003   0.0000000000E+000
    564000   0.4747309468E+003   0.9552621072E+003   0.0000000000E+000
    565000   0.4747550139E+003   0.9553105355E+003   0.0000000000E+000
    566000   0.4747880030E+003   0.9553769166E+003   0.0000000000E+000
